"website","url","latitude","longitude","country","province","city","address","road_margin","schedule","company","sales_type","fuel_type","fuel_price","last_update_date","insert_date"
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9904,43.130444,-1.630722,ES,NAVARRA,LEGASA,"CARRETERA N-121A KM. 44,5",D,L-D: 06:00-22:00,REPSOL,P,GB,1.239,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4029,42.740833,-0.748278,ES,HUESCA,HECHO,"CALLE CARRETERA DE OZA, S/N",I,L-D: 09:00-13:30 y 16:30-20:00,CEPSA,P,GB,1.416,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21063,40.308361,-3.475528,ES,MADRID,ARGANDA,"TRAVESÍA SIERRA DE GATA, 17",D,L-D: 24H,BALLENOIL,P,GA,1.489,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11077,38.026167,-3.369528,ES,JAÉN,UBEDA,"CALLE CARRETERA DE VILCHES, S/N",D,L-D: 06:00-22:00,REPSOL,P,SP95,1.598,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14905,38.086917,-0.936139,ES,ALICANTE,ORIHUELA,"CARRETERA ALMORADI KM. 0,2",D,L-D: 06:30-21:30,CEPSA,P,GA,1.619,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18999,42.604167,-7.770333,ES,LUGO,CHANTADA,"CARRETERA CTRA. DE OURENSE, S/N KM. 57,4",I,L-D: 07:00-23:00,"AMMNSA, S.L.",P,GA,1.629,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1320,38.906278,-6.964972,ES,BADAJOZ,BADAJOZ,"CTRA. EX-100 KM 85,6",D,L-D: 06:30-22:30,REPSOL,P,GA+,1.809,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13064,39.1445,-0.427889,ES,VALENCIA / VALÈNCIA,ALZIRA,"CALLE GANDIA, 24",N,L-D: 24H,MASOIL,P,SP95,1.579,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16243,37.824889,-0.813917,ES,MURCIA,SAN JAVIER,CARRETERA CTRA.N-332 KM. 34,N,L-S: 08:00-22:00; D: 09:00-22:00,CARREFOUR,P,GA,1.549,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2065,41.535556,2.192833,ES,BARCELONA,SANTA PERPETUA DE MOGODA,"CARRETERA C-59 KM. 1,5",I,L-D: 06:00-22:00,CEPSA,P,GA+,1.739,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13151,37.5445,-1.456361,ES,MURCIA,ERMITA DEL RAMONETE,"CARRETERA RM-332 KM. 50,294",I,L: 07:00-21:00,REPSOL,P,SP95,1.619,2023-11-16,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6880,37.930778,-5.468083,ES,SEVILLA,NAVAS DE LA CONCEPCION,CTRA. SE-150 KM 21.2,I,L-S: 07:00-14:30 y 16:00-21:00; D: 09:00-14:00,REPSOL,P,GA,1.659,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1909,41.903861,1.878111,ES,BARCELONA,NAVAS,"CARRETERA C-16 KM. 73,47",I,L-D: 06:00-22:00,PETROCAT,P,GB,1.229,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16900,38.24,-3.050972,ES,JAÉN,SORIHUELA DEL GUADALIMAR,"AVENIDA ANDALUCIA, 0",D,L-D: 24H,JAENCOOP ENERGY,P,GA,1.599,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6250,42.436444,-8.643972,ES,PONTEVEDRA,PONTEVEDRA,"AVENIDA DOMINGO FONTAN, S/N",D,L-D: 07:00-23:00,REPSOL,P,GA,1.639,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10850,41.435833,2.201472,ES,BARCELONA,BARCELONA,"CALLE SANT ADRIA, 81",D,L-S: 06:00-22:00; D: 07:00-15:00,REPSOL,P,GA+,1.679,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8280,41.350472,-1.038972,ES,ZARAGOZA,VILLANUEVA DE HUERVA,"CARRETERA A1101 KM. 16,5",I,L-V: 08:00-13:30 y 15:30-20:00; S: 08:00-13:30,CEPSA,P,GB,1.259,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8723,37.600861,-5.214806,ES,SEVILLA,CAÑADA ROSAL,"PROLONGACIO/PROLONGACIÓN BLAZCO IBAÑEZ, S",D,L-S: 09:00-19:00,LA CARROSALEÑA S.C.A,R,GA,1.515,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/7427,39.987389,-4.14925,ES,TOLEDO,VILLAMIEL DE TOLEDO,CARRETERA CM-4011 KM. 18,I,L-V: 07:00-20:00; S-D: 09:00-16:00,REPSOL,P,SP95,1.609,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20890,43.230444,-8.677361,ES,CORUÑA (A),CARBALLO,"RUA ISAAC ALBENIZ, S/N",D,L-D: 24H,PLENOIL,P,GA,1.337,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12070,42.774083,-8.026028,ES,PONTEVEDRA,MARCELIN,"CARRETERA PO-840 KM. 67,300",D,L-D: 07:00-23:00,SHELL,P,SP98,1.729,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8314,41.647278,-0.935167,ES,ZARAGOZA,ZARAGOZA,"RONDA OLIVER, S/N",I,L-D: 24H,REPSOL,P,SP98,1.778,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11346,41.553694,2.250167,ES,BARCELONA,MONTMELO,"CARRER VIC, 69",D,L-D: 00:00-22:00,CAMPSA EXPRESS,P,GA+,1.495,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20016,39.988389,-4.280611,ES,TOLEDO,TORRIJOS,"CALLE CALLE TEJAR, 67",N,L-D: 24H,SUPECO,P,GA,1.559,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6539,28.439472,-16.462361,ES,SANTA CRUZ DE TENERIFE,GUIA,"CR  GENERAL DEL NORTE, 272",D,L-S: 06:00-22:00; D: 07:00-21:00,SHELL ACENTEJO,P,SP98,1.429,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19183,38.894556,-0.724833,ES,VALENCIA / VALÈNCIA,VALLADA,AUTOVIA A-35 KM. 26,D,L-D: 24H,MLC,P,SP95,1.649,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3848,43.078861,-2.156194,ES,GIPUZKOA,LEGORRETA,CARRETERA NACIONAL 1 KM. 425,I,L-D: 24H,REPSOL,P,GA+,1.749,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15142,37.117306,-4.655333,ES,MÁLAGA,MOLLINA,"CR N-334, 143 (N-334 KM 143,2)",I,L-D: 07:00-22:00,ES LIMONAR,P,SP95,1.569,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17686,28.033611,-16.645361,ES,SANTA CRUZ DE TENERIFE,ARONA,CARRETERA DE LAS GALLETAS KM. 91,D,L-S: 06:00-21:30; D: 07:00-13:00,BP TEN BEL,P,GA+,1.409,2023-11-16,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9954,36.884861,-4.845389,ES,MÁLAGA,ARDALES,"POLIGONO POL. INDUSTRIAL ARDALES PARCELA 1, 1",I,L-D: 24H,AGLA,P,GA+,1.539,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11414,36.7445,-4.179083,ES,MÁLAGA,CAJIZ,"AUTOVIA AUTOVIA DEL MEDITERRANEO A-7 KM. 264,5",D,L-D: 24H,GUEROIL,P,GA,1.439,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19576,37.604944,-0.967972,ES,MURCIA,CARTAGENA,"N-332 KM 1,15",N,L-D: 07:00-21:00,GASOLINERA CARTAGENA,P,GA,1.384,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5513,37.682139,-1.681556,ES,MURCIA,LORCA,"AVENIDA EUROPA, 40",N,L-D: 24H,EUROPA,P,SP98,1.627,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17339,40.865306,0.163472,ES,TERUEL,VALDERROBRES,CARRETERA A2412 KM. 23,D,L-D: 24H,GASOLEOS SERSUCO,P,GB,1.126,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5325,36.61325,-4.526917,ES,MÁLAGA,TORREMOLINOS,"AU AP-7  224,00  D",D,L-D: 24H,REPSOL,P,SP95,1.679,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12820,42.732583,-1.613972,ES,NAVARRA,IMARCOAIN,"AVENIDA ESTE (CIUDAD DEL TRANSPORTE PAMPLONA), 1",D,L-D: 24H,ANDAMUR PAMPLONA,P,GA,1.655,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5105,40.499472,-4.059806,ES,MADRID,VALDEMORILLO,"CALLE SAN JUAN, 38",D,L-D: 06:00-23:00,REPSOL,P,SP98,1.779,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5488,37.560833,-1.379083,ES,MURCIA,IFRE-CAÑADA DE GALLEGO,"CALLE CAMINO REAL, 7",I,L-D: 07:00-21:00,BP,P,SP95,1.599,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21172,38.08625,-1.787333,ES,MURCIA,CEHEGIN,CARRETERA CRTA MURCIA KM. 146,N,L-V: 06:00-23:59; S-D: 00:00-23:59,CEPSA,P,GLP,0.999,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5383,37.94325,-1.118583,ES,MURCIA,ALGEZARES,"MU-302 KM 3,9",N,L-D: 06:00-22:00,GALP,P,SP95,1.459,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21713,43.204111,-8.685472,ES,CORUÑA (A),CARBALLO,"CALLE COMPOSTELA (QUINTANS), 24",D,L-V: 06:00-22:00; S-D: 07:00-22:00,MINGACHO OIL,P,SP98,1.768,2023-11-12,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13927,42.717694,-1.633556,ES,NAVARRA,TIEBAS,"NA121;CTRA FRANCIA KM 11,3",I,L-D: 24H,TIEBAS,P,GA,1.529,2023-11-12,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/7904,41.536222,-4.6995,ES,VALLADOLID,BOECILLO,CARRETERA MADRID KM. 177,I,L-D: 07:00-23:00,CEPSA,P,GA+,1.729,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12064,37.868583,-1.835,ES,MURCIA,PACA (LA),"CR MU-3211, 32,1",D,L-V: 07:00-20:00; S: 08:00-14:00,REPSOL,P,SP95,1.619,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3057,38.480028,-4.953917,ES,CÓRDOBA,VISO (EL),"AVENIDA VIA DEL CALATRAVEÑO, 9",D,L-S: 06:00-22:00,REPSOL,P,GA,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/7864,39.487694,-0.404472,ES,VALENCIA / VALÈNCIA,VALENCIA,"CL MAESTRO RODRIGO, S.N.",D,L-D: 24H,REPSOL,P,SP98,1.849,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6735,37.326556,-5.853056,ES,SEVILLA,ALCALA DE GUADAIRA,CARRETERA C-432 KM. 156,D,L-D: 06:00-23:00,REPSOL,P,SP95,1.669,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20024,41.551722,2.0265,ES,BARCELONA,TERRASSA,"CALLE COLOM, 351",I,L-D: 06:00-22:00,REPSOL,P,SP98,1.779,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1273,41.092972,-5.0,ES,ÁVILA,MADRIGAL ALTAS TORRES,"CARRETERA CR C610 KM. 26,2",I,L-S: 07:00-22:00; D: 08:00-14:00,F.COCA P. S.L.,P,GB,1.289,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19261,39.059528,-0.5445,ES,VALENCIA / VALÈNCIA,BENEIXIDA,"AUTOVIA A7 KM. 389,80",I,L-D: 06:00-22:00,GALP,P,GA+,1.528,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4626,40.548306,-3.662056,ES,MADRID,ALCOBENDAS,"AVENIDA VALDELAPARRA (DE), 5",N,L-D: 24H,GALP,P,GA+,1.709,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4261,42.458556,-5.882444,ES,LEÓN,HOSPITAL DE ORBIGO,CARRETERA NACIONAL 120 KM. 335,I,L-D: 06:00-22:00,CEPSA,P,GB,1.332,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19312,40.342167,-3.805333,ES,MADRID,ALCORCON,"CALLE EBANISTAS,, 2",I,L-D: 24H,REPSOL URTINSA 365,P,GLP,0.899,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12337,37.465056,-5.650917,ES,SEVILLA,CARMONA,"PASEO PASEO CRUZ DEL CARMEN, S/N",D,L-S: 06:00-22:00; D: 09:00-14:00,REPSOL,P,GA,1.639,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17531,39.392972,-0.330806,ES,VALENCIA / VALÈNCIA,CASTELLAR-OLIVERAL,"CALLE CARRER DEL RIU, 513",N,L-D: 07:00-22:00,BP LA DEHESA,P,GA,1.645,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18814,37.717639,-1.415639,ES,MURCIA,PARETON,CARRETERA CARRETERA COMARCAL MU-3315 KM. 9,D,L: 06:30-22:00,REPSOL,P,GA,1.619,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12073,37.629278,-4.28325,ES,CÓRDOBA,BAENA,CARRETERA A-305 KM. 53,D,L-D: 24H,OLIVARERA NTRA. SRA. DE GUADALUPE S.C.A,R,GB,1.114,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1383,38.910667,-6.340417,ES,BADAJOZ,MERIDA,"CARRETERA E-90/N-V KM. 340,9",I,L-D: 24H,REPSOL,P,GA,1.609,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3114,43.365639,-8.418917,ES,CORUÑA (A),CORUÑA (A),"CALLE GREGORIO HERNANDEZ, 12,14",D,L-V: 08:00-22:00; S: 09:00-21:00; D: 10:00-21:00,CEPSA,P,GA,1.623,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14156,41.6435,2.268028,ES,BARCELONA,AMETLLA DEL VALLES (L'),"CALLE SECTOR MAS DORCA, 2",N,L-D: 24H,PETROLIS INDEPENDENTS - PETRO7,P,GA+,1.499,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1414,38.553722,-6.233,ES,BADAJOZ,RIBERA DEL FRESNO,"CARRETERA EXT342 KM. 9,100",D,L-D: 06:00-22:00,CAMPSA,P,GA+,1.659,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8309,41.625472,-0.888389,ES,ZARAGOZA,ZARAGOZA,"AVENIDA FRAY JULIAN GARCES, 112",D,L-D: 06:00-22:00,PETRONOR,P,GA+,1.709,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19035,38.596361,-0.663889,ES,ALICANTE,CASTALLA,"CALLE SAN VICENTE DEL RASPEIG, 4",D,L-D: 24H,MASOIL CASTALLA,P,GA,1.498,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8576,38.194667,-3.6715,ES,JAÉN,GUARROMAN,CARRETERA N-IV KM. 280,N,L-D: 24H,VALCARCE,P,GB,1.249,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6291,42.214083,-8.700889,ES,PONTEVEDRA,VIGO,"AVENIDA MADRID, S/N",N,L-D: 24H,ALCAMPO VIGO,P,GA,1.565,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16287,40.559528,-3.62175,ES,MADRID,SAN SEBASTIAN DE LOS REYES,"AVENIDA TENERIFE (DE), 14",N,L-D: 24H,CEPSA,P,GA,1.559,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17540,37.416333,-1.593833,ES,MURCIA,AGUILAS,"CARRETERA DE CIRCUNVALACIÓN, S/N KM.",N,L-D: 06:30-22:30,BP TRUCKSTOP AGUILAS,P,GB,1.303,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6280,42.696083,-8.240194,ES,PONTEVEDRA,SILLEDA,"C/ FERIAL, 1 (N-525 KM 301,5)",D,L: 07:00-00:00,CEPSA,P,SP98,1.702,2023-11-17,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6786,37.482583,-5.644111,ES,SEVILLA,CARMONA,"CARRETERA SE-122 KM. 0,65",D,L-D: 06:00-22:00,SAN TEODOMIRO,P,SP95,1.529,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5373,37.40875,-1.586222,ES,MURCIA,AGUILAS,"CTRA. DE LORCA, Nº 2 (C-3211A KM 94,6)",I,L-D: 06:00-23:00,CEPSA,P,GA,1.479,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15038,42.292028,-1.971111,ES,RIOJA (LA),CALAHORRA,"AUTOPISTA AP-68 KM. 176,9",D,L-D: 07:00-23:00,PETRONOR,P,SP98,1.739,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9732,39.483056,-0.3785,ES,VALENCIA / VALÈNCIA,VALENCIA,"CALLE LLANO DE LA ZAIDIA, 6",D,L-D: 24H,E.S. LA TORRETA,P,GA+,1.639,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2003,41.482778,2.050833,ES,BARCELONA,SANT CUGAT DEL VALLES,"AVENIDA AUGUSTA, SN",D,L-S: 06:00-22:00; D: 07:00-22:00,REPSOL,P,SP95,1.689,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1704,41.407167,2.122361,ES,BARCELONA,BARCELONA,"CALLE IRADIER, S/N",N,L-D: 24H,SHELL,P,SP98,1.849,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9848,37.747583,-3.696472,ES,JAÉN,GUARDIA DE JAEN (LA),CARRETERA AUTOVÍA DE JAÉN KM. SN,I,L-D: 07:00-22:00,AGLA,P,GA,1.489,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3037,37.715,-4.863917,ES,CÓRDOBA,QUINTANA,CARRETERA N-IVA KM. 424,I,L-D: 24H,CEPSA,P,SP95,1.589,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8443,39.277639,-2.782694,ES,CIUDAD REAL,SOCUELLAMOS,"POLIGONO EL LLANO, CALLE A, PARCELA, 134",N,L-D: 24H,"OLIVARERA DE SOCUELLAMOS, S.COOP. DE C-LM",P,GA,1.538,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17207,42.0315,-4.524167,ES,PALENCIA,PALENCIA,"CARRETERA CARRETERA DE SANTANDER KM. 12,3",D,L-D: 24H,BEROIL,P,GA,1.319,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/520,38.999722,-1.854556,ES,ALBACETE,ALBACETE,"CL PASEO DE LA CUBA, 15",D,L-D: 06:00-22:00,REPSOL,P,GA,1.619,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1955,41.506861,2.037306,ES,BARCELONA,RUBI,"CALLE PAGESIA, 2",N,L-V: 06:00-21:00; S: 09:00-14:00,BP,P,SP98,1.839,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19887,42.909778,-8.4925,ES,CORUÑA (A),SANTIAGO DE COMPOSTELA,"RUA PAIS VASCO, 65",D,L-D: 07:00-23:00,CEPSA,P,GLP,0.869,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19695,38.881694,-6.964,ES,BADAJOZ,BADAJOZ,"AVENIDA CIRCUNVALACIÓN REINA SOFÍA, SN",D,L-S: 06:00-22:00; D: 07:00-22:00,REPSOL,P,SP95,1.629,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14478,39.957833,-4.848778,ES,TOLEDO,TALAVERA DE LA REINA,"AVENIDA PORTUGAL, 66",D,L-D: 06:00-22:00,CEPSA,P,SP95,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3633,37.298194,-3.129389,ES,GRANADA,GUADIX,"CARRETERA N-324 KM. 299,1",D,L-D: 07:00-23:00,REPSOL,P,GA+,1.689,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3246,42.861889,-8.541889,ES,CORUÑA (A),SANTIAGO DE COMPOSTELA,"RUA RESTOLLAL, 52",D,L-D: 07:00-23:00,REPSOL,P,GA,1.639,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4113,37.592694,-3.603417,ES,JAÉN,CAMPILLO DE ARENAS,"CL AUTOVIA BAILEN-MOTRIL I, 69,4",I,L-D: 24H,REPSOL,P,GA+,1.709,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10922,41.586833,-3.058417,ES,SORIA,BURGO DE OSMA (EL),"CR N-122, 210",D,L-D: 07:00-23:00,REPSOL,P,SP95,1.648,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18434,43.221333,-2.406611,ES,GIPUZKOA,ELGOIBAR,"CALLE LERUN TXIKI MORTERIKA, 2",N,L-D: 24H,MLC,P,GA+,1.579,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2151,42.650611,-3.069667,ES,BURGOS,AMEYUGO,"AUTOPISTA AP-1 (MRG.DCHO.) KM. 63,5",D,L-D: 24H,CEPSA,P,GA,1.665,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4820,40.373889,-3.771556,ES,MADRID,MADRID,"AVENIDA AVIACION, 32",D,L-D: 24H,REPSOL,P,SP95,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3572,37.206667,-3.048333,ES,GRANADA,CALAHORRA (LA),"CARRETERA N-324 KM. 238,1",D,L-V: 07:00-18:00,REPSOL,P,SP95,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20649,37.876528,-4.846667,ES,CÓRDOBA,CORDOBA,"CARRETERA PALMA DEL RÍO KM. 5,5",D,L-D: 06:00-22:00,PETROIL ENERGY LA GRANJA,P,GA,1.499,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3529,41.785639,2.761694,ES,GIRONA,VIDRERES,"AUTOVIA C-35 KM. 84,5",I,L-D: 06:00-22:00,GALP,P,SP95,1.639,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13182,42.716,-0.308444,ES,HUESCA,TRAMACASTILLA DE TENA,CARRETERA A-136 KM. 11,D,L-D: 07:00-22:00,REPSOL,P,SP98,1.719,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15840,40.619694,-3.242333,ES,GUADALAJARA,CABANILLAS DEL CAMPO,"AVENIDA CASTILLA LA MANCHA, 5",N,L-D: 24H,AREA DE SERVICIO A2 BP CABANILLAS 365,P,SP95,1.579,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11914,41.708,-2.775417,ES,SORIA,ALDEHUELA DE CALATAÑAZOR,CARRETERA N-122 KM. 185,D,L-D: 07:00-22:00,CEPSA,P,GA+,1.665,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18884,40.770722,-4.39875,ES,SEGOVIA,VILLACASTIN,AUTOPISTA AP-6 KM. 80,I,L-D: 24H,BP AP6 VILLACASTIN SUR,P,SP98,1.751,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10335,42.245833,-3.703139,ES,BURGOS,SARRACIN,"CARRETERA N-I KM. 228,4",D,L-D: 24H,GALP,P,SP98,1.759,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21265,41.592667,1.89825,ES,BARCELONA,VACARISSES,"CARRETERA C-58 KM. 32,5",I,L-D: 24H,LOWCOSTFUEL,P,SP95,1.489,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19995,43.335806,-1.752694,ES,GIPUZKOA,IRUN,"CARRETERA N-121 A KM. 76,4",D,L-V: 06:00-22:00; S-D: 07:00-22:00,BIDASOIL,P,GA+,1.509,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17362,37.05175,-4.657889,ES,MÁLAGA,ANTEQUERA,"CARRETERA A-384 KM. 77,6",N,L-D: 24H,BP,P,SP98,1.791,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3936,37.387028,-6.399694,ES,HUELVA,MANZANILLA,"CARRETERA A472 KM. 34,90",D,X: 07:00-15:00,CEPSA,P,SP95,1.669,2023-11-19,2023-11-22
